scan_date,point_card_id,store_id,employee_id,shoe_sold,shoe_exist_in_db,shoes_marked_sold_rwa,insole_sold,shoe_functional,size_recommendation,safesize_code,scanner_id,created_at
2025-09-07,6080041803925,10344,3229280,,,,,1,1,2500075044346,SC7-880,
2025-09-07,6080041803680,10514,3228900,,,,,1,1,2500026445314,SC7-A68,
2025-09-07,6080041803154,10344,2914149,,,,,1,1,2500019619692,SC7-880,
2025-09-07,6080041802829,10492,3228760,,,,,1,,2500060902613,SC7-I88,
2025-09-07,6080041802522,10314,2314027,,,,,,,2500049061287,,
2025-09-07,6080041802522,10314,2314027,,,,,,,2500049061287,,
2025-09-07,6080041802522,10314,2314027,,,,,1,1,2500073220339,SC7-I89,
2025-09-07,6080041802522,10314,2314027,,,,,1,1,2500049061287,SC7-I89,
2025-09-07,6080041802430,10450,3206417,,,,,,,2500043163680,SC7-E87,
2025-09-07,6080041801761,10259,3221539,,,,,,,2500052821939,SC7-934,
2025-09-07,6080041801761,10259,3221539,,,,,,,2500040854420,SC7-934,
2025-09-07,6080041801648,10449,3000557,,,,,1,,2500014329633,SC7-A55,
2025-09-07,6080041801471,10248,3212337,,,,,,,2500055856679,SC7-985,
2025-09-07,6080041800832,10229,3227272,,,,,1,1,2500027560665,SC7-1118,
2025-09-07,6080041800665,20249,0905290,,,,,1,1,2500001363220,SC7-A54,
2025-09-07,6080041800511,10518,3229242,,,,,1,,2500033573291,SC7-J60,
2025-09-07,6080041800214,10493,3226184,,,,,,,2500072454414,SC7-E98,
2025-09-07,6080041799877,10504,0947421,,,,,1,1,2500034134415,SC7-947,
2025-09-07,6080041798870,10499,3228262,,,,,,,2500067938226,,
2025-09-07,6080041796708,0344 ,3227667,,,,,1,1,2500044283806,SC7-1193,
2025-09-07,6080041795688,10344,2914149,,,,,1,1,2500046218387,SC7-880,
2025-09-07,6080041795442,10229,3227272,,,,,,,2500008383504,,
2025-09-07,6080041795442,10229,3227272,,,,,,,2500014901266,SC7-1118,
2025-09-07,6080041795442,10229,3225805,,,,,1,1,2500036347806,SC7-1118,
2025-09-07,6080041794117,20318,1800505,,,,,,,2500024496127,SC7-J52,
2025-09-07,6080041793929,10322,3224507,,,,,,,2500065695817,SC7-971,
2025-09-07,6080041793233,10481,2911892,,,,,,,2500042312133,SC7-771,
2025-09-07,6080041792304,10518,3229242,,,,,1,,2500004698510,SC7-J60,
2025-09-07,6080041792304,10518,3229242,,,,,1,,2500053624775,SC7-J60,
2025-09-07,6080041791697,10518,3228928,,,,,,,2500042595789,SC7-J60,
2025-09-07,6080041790980,10462,3227255,,,,,,,2500048266508,SC7-770,
2025-09-07,6080041790980,10462,3227255,,,,,,,2500021139140,SC7-770,
2025-09-07,6080041790850,10405,2110514,,,,,,,2500045630647,SC7-1163,
2025-09-07,6080041790621,20138,1004628,,,,,,,2500008344253,SC7-E30,
2025-09-07,6080041790133,10381,3211116,,,,,1,1,2500064051775,SC7-F93,
2025-09-07,6080041789496,10381,3211116,,,,,1,,2500041118507,SC7-F93,
2025-09-07,6080041789212,20179,1800809,,,,,1,1,2500003054195,SC7-G33,
2025-09-07,6080041788680,10384,2913239,,,,,,,2500079666674,SC7-J20,
2025-09-07,6080041788338,10398,3227780,,,,,,,2500021475941,SC7-A64,
2025-09-07,6080041787683,20257,0034747,,,,,1,,2500019117853,SC7-948,
2025-09-07,6080041787324,10449,3221701,,,,,,,2500012669205,SC7-1262,
2025-09-07,6080041787263,10481,2911892,,,,,,,2500038642329,SC7-771,
2025-09-07,6080041786822,10352,2914486,,,,,,,2500036013121,SC7-988,
2025-09-07,6080041786662,10444,3227918,,,,,,,2500024222986,SC7-936,
2025-09-07,6080041786495,10368,3228365,,,,,,,2500083209508,SC7-J64,
2025-09-07,6080041785337,10240,3228683,,,,,1,1,2500000307430,SC7-A81,
2025-09-07,6080041785160,10344,2073392,,,,,1,,2500036389967,SC7-880,
2025-09-07,6080041784453,10410,2911876,,,,,,,2500060981977,SC7-A80,
2025-09-07,6080041784453,10410,2911876,,,,,,,2500070850133,SC7-A80,
2025-09-07,6080041783067,10266,3227911,,,,,1,,2500059610956,SC7-975,
2025-09-07,6080041783029,20321,1002931,,,,,1,1,2500027617666,SC7-H95,
2025-09-07,6080041782992,0344 ,2913248,,,,,1,1,2500022601028,SC7-1193,
2025-09-07,6080041782855,10314,2314027,,,,,,,2500058729994,SC7-A01,
2025-09-07,6080041782282,10029,2913799,,,,,1,1,2500062097324,SC7-M14,
2025-09-07,6080041782282,10029,2913799,,,,,,,2500043176703,SC7-M14,
2025-09-07,6080041781643,20250,1800798,,,,,1,1,2500027346924,SC7-949,
2025-09-07,6080041781636,10259,3207986,,,,,1,,2500053666935,SC7-1190,
2025-09-07,6080041781551,20247,1700240,,,,,1,1,2500063857323,SC7-766,
2025-09-07,6080041781452,10410,2911876,,,,,,,2500047698287,SC7-A80,
2025-09-07,6080041781353,10450,3223940,,,,,1,1,2500000273643,SC7-E87,
2025-09-07,6080041781346,10314,2314027,,,,,,,2500051333174,SC7-A01,
2025-09-07,6080041781346,10314,2314027,,,,,,,2500055321320,SC7-A01,
2025-09-07,6080041781346,10314,2314027,,,,,1,,2500063308214,SC7-A01,
2025-09-07,6080041781162,10384,2913239,,,,,1,1,2500051838587,SC7-J20,
2025-09-07,6080041780950,20249,1005658,,,,,1,1,2500040594425,SC7-879,
2025-09-07,6080041780639,10410,2911876,,,,,,,2500060721467,SC7-A80,
2025-09-07,6080041780486,10368,3228365,,,,,,,2500049635709,SC7-J64,
2025-09-07,6080041780158,10405,3227504,,,,,1,1,2500058740340,SC7-1163,
2025-09-07,6080041779909,10344,2914149,,,,,,,2500069711223,SC7-880,
2025-09-07,6080041779770,10420,2135003,,,,,,,2500069484349,SC7-787,
2025-09-07,6080041779770,10420,2135003,,,,,,,2500062883040,SC7-787,
2025-09-07,6080041779688,10510,3227848,,,,,,,2500083282730,SC7-E99,
2025-09-07,6080041779671,0344 ,0350050,,,,,1,,2500025648174,SC7-1193,
2025-09-07,6080041779596,10352,3202698,,,,,1,,2500014677291,SC7-1161,
2025-09-07,6080041779091,10344,2914149,,,,,,,2500002486256,SC7-880,
2025-09-07,6080041778759,10039,2911664,,,,,,,2500059350562,SC7-E33,
2025-09-07,6080041778452,10510,2086292,,,,,,,2500036687391,SC7-E99,
2025-09-07,6080041778353,10405,3204356,,,,,1,1,2500015184989,SC7-I92,
2025-09-07,6080041778261,10196,3225155,,,,,,,2500014958109,SC7-933,
2025-09-07,6080041778261,10196,3225155,,,,,,,2500078421519,SC7-933,
2025-09-07,6080041777301,20221,1006521,,,,,1,,2500005356501,SC7-E27,
2025-09-07,6080041777165,20317,1006112,,,,,1,,2500009823375,SC7-J25,
2025-09-07,6080041776533,10415,3225029,,,,,,,2500044579534,SC7-1169,
2025-09-07,6080041776410,10415,3225029,,,,,,,2500033335370,SC7-1169,
2025-09-07,6080041775840,10420,3226758,,,,,,,2500046514557,SC7-1196,
2025-09-07,6080041775703,10234,3221546,,,,,,,2500009499204,SC7-961,
2025-09-07,6080041775161,10370,3000084,,,,,,,2500053965427,SC7-A05,
2025-09-07,6080041775116,10327,2117445,,,,,,,2500048552946,SC7-A10,
2025-09-07,6080041775116,10327,2117445,,,,,,,2500064936300,SC7-A10,
2025-09-07,6080041774225,10327,3212094,,,,,,,2500073317091,SC7-A10,
2025-09-07,6080041774225,10327,3212094,,,,,,,2500082975961,SC7-A10,
2025-09-07,6080041774225,10327,3212094,,,,,,,2500051038697,SC7-A10,
2025-09-07,6080041773747,10309,5555555,,,,,1,1,2500024787171,SC7-J00,
2025-09-07,6080041773747,10309,5555555,,,,,1,1,2500055126697,SC7-J00,
2025-09-07,6080041773396,10435,3226038,,,,,1,1,2500059043174,SC7-1114,
2025-09-07,6080041773365,10405,3215733,,,,,1,,2500053694686,SC7-1163,
2025-09-07,6080041773105,10420,3220968,,,,,,,2500005976617,SC7-787,
2025-09-07,6080041772702,20001,0030941,,,,,,,2500004216479,SC7-E28,
2025-09-07,6080041772313,10405,3228298,,,,,,,2500024291999,SC7-1163,
2025-09-07,6080041772160,10404,3218765,,,,,1,,2500076255833,SC7-982,
2025-09-07,6080041771910,10515,3226519,,,,,1,,2500023189273,SC7-J39,
2025-09-07,6080041771781,10018,2911324,,,,,1,1,2500033401754,SC7-A84,
2025-09-07,6080041771712,10405,3224981,,,,,1,1,2500080499667,SC7-1163,
2025-09-07,6080041771057,10230,2912062,,,,,,,2500046580613,SC7-960,
2025-09-07,6080041771040,10404,3218765,,,,,1,,2500036663494,SC7-982,
2025-09-07,6080041771040,10404,3218765,,,,,,,2500036109886,SC7-982,
2025-09-07,6080041770548,10039,3210313,,,,,1,1,2500057012295,SC7-M13,
2025-09-07,6080041770548,10039,3210313,,,,,1,,2500050272771,SC7-M13,
2025-09-07,6080041770548,10039,3210313,,,,,1,1,2500035333893,SC7-M13,
2025-09-07,6080041770326,10482,3229168,,,,,,,2500028816136,SC7-999,
2025-09-07,6080041770302,10411,2063548,,,,,,,2500054809416,SC7-951,
2025-09-07,6080041770210,20226,0957680,,,,,1,,2500081331645,SC7-F11,
2025-09-07,6080041770180,10510,3215349,,,,,,,2500080782530,SC7-E99,
2025-09-07,6080041768446,10308,2055031,,,,,,,2500023426507,SC7-J05,
2025-09-07,6080041768309,20138,1005416,,,,,1,1,2500022872275,SC7-J57,
2025-09-07,6080041768217,10510,2086292,,,,,,,2500033412101,SC7-E99,
2025-09-07,6080041768088,10420,3200817,,,,,,,2500074611792,SC7-787,
2025-09-07,6080041767319,10248,2055040,,,,,,,2500053207107,SC7-985,
2025-09-07,6080041767234,10322,2322023,,,,,,,2500020541425,SC7-971,
2025-09-07,6080041766770,10449,3000557,,,,,1,,2500074668406,SC7-A55,
2025-09-07,6080041766732,10231,2913727,,,,,,,2500079690167,SC7-1203,
2025-09-07,6080041766732,10231,2913727,,,,,,,2500071729544,SC7-1203,
2025-09-07,6080041766473,10404,3218765,,,,,1,,2500068377529,SC7-982,
2025-09-07,6080041765902,20267,0380087,,,,,,,2500035297706,SC7-940,
2025-09-07,6080041765308,10441,3222726,,,,,1,1,2500007052593,SC7-788,
2025-09-07,6080041765261,10420,3200817,,,,,,,2500038213871,SC7-787,
2025-09-07,6080041764905,20320,0904925,,,,,1,,2500069526667,SC7-J21,
2025-09-07,6080041764806,10404,3218765,,,,,1,,2500057359444,SC7-982,
2025-09-07,6080041764806,10404,3218765,,,,,1,,2500070312105,SC7-982,
2025-09-07,6080041764097,10493,3002240,,,,,1,,2500036680736,SC7-E98,
2025-09-07,6080041763076,10520,2096397,,,,,,,2500076262619,SC7-A62,
2025-09-07,6080041763076,10520,2096397,,,,,,,2500076262619,SC7-A62,
2025-09-07,6080041762185,20213,1800396,,,,,,,2500045699651,SC7-881,
2025-09-07,6080041762185,20213,1800396,,,,,,,2500029370361,SC7-881,
2025-09-07,6080041761089,0344 ,0350050,,,,,1,1,2500063582645,SC7-1193,
2025-09-07,6080041757204,20322,0915823,,,,,1,1,2500000056499,SC7-J48,
2025-09-07,6080041757204,20322,0359760,,,,,1,1,2500000056499,SC7-J48,
2025-09-06,6080041755095,0344 ,3229280,,,,,1,1,2500067296890,SC7-1193,
2025-09-07,6080041753688,10346,3227535,,,,,,,2500009516604,,
2025-09-06,6080041750397,10515,3001090,,,,,,,2500064513662,SC7-J39,
2025-09-06,6080041750397,10515,3001090,,,,,,,2500056629180,SC7-J39,
2025-09-06,6080041750397,10515,3001090,,,,,,,2500034845199,SC7-J39,
2025-09-06,6080041750397,10515,3001090,,,,,,,2500065613828,SC7-J39,
2025-09-06,6080041749841,20257,1006192,,,,,,,2500009083892,SC7-948,
2025-09-06,6080041748769,10229,3227272,,,,,,,2500077263547,SC7-963,
2025-09-06,6080041748424,10510,3220991,,,,,,,2500002691391,SC7-E99,
2025-09-06,6080041748356,10344,2913248,,,,,1,1,2500012903873,SC7-880,
2025-09-06,6080041748189,10229,3227272,,,,,,,2500017145148,SC7-963,
2025-09-06,6080041747595,10449,2063366,,,,,1,1,2500035138412,SC7-A55,
2025-09-06,6080041747595,10449,2063366,,,,,1,1,2500035138412,SC7-A55,
2025-09-06,6080041746802,10341,2207008,,,,,,,2500032930415,SC7-A45,
2025-09-06,6080041746802,10341,2207008,,,,,1,,2500030882587,SC7-A45,
2025-09-06,6080041746321,10420,2058001,,,,,,,2500065411868,SC7-787,
2025-09-06,6080041745416,10504,0947421,,,,,1,1,2500004863048,SC7-947,
2025-09-06,6080041745416,10504,0947421,,,,,1,1,2500029506562,SC7-947,
2025-09-06,6080041745416,10504,0947421,,,,,1,1,2500021676829,SC7-947,
2025-09-06,6080041743153,10459,3227877,,,,,1,,2500025500120,SC7-967,
2025-09-06,6080041742620,10058,2912632,,,,,,,2500039177882,SC7-M05,
2025-09-06,6080041742538,10404,3224220,,,,,1,1,2500012326368,SC7-982,
2025-09-06,6080041742477,10344,3223456,,,,,,,2500002972322,SC7-880,
2025-09-06,6080041741845,10510,3215349,,,,,,,2500004048469,SC7-E99,
2025-09-06,6080041741449,10450,3209759,,,,,,,2500008067350,SC7-1269,
2025-09-06,6080041740923,10398,3001291,,,,,,,2500063774873,SC7-A64,
2025-09-06,6080041740893,10449,3000551,,,,,1,1,2500074211671,SC7-A55,
2025-09-06,6080041739484,10441,3226324,,,,,1,1,2500063731012,SC7-788,
2025-09-06,6080041739286,0344 ,3229280,,,,,1,1,2500053314362,SC7-1193,
2025-09-06,6080041738302,10229,3227272,,,,,,,2500071888265,,
2025-09-06,6080041738302,10229,3227272,,,,,,,2500062246982,SC7-1118,
2025-09-06,6080041738302,10229,3227272,,,,,,,2500012941073,SC7-1118,
2025-09-06,6080041738197,10459,3227877,,,,,,,2500037811474,SC7-967,
2025-09-06,6080041737848,10344,2914149,,,,,,,2500001301703,SC7-880,
2025-09-06,6080041737350,10384,3002827,,,,,,,2500008909681,SC7-J20,
2025-09-06,6080041736834,10502,3218400,,,,,,,2500061697877,SC7-A65,
2025-09-06,6080041736834,10502,3221840,,,,,,,2500065993227,SC7-A65,
2025-09-06,6080041736537,10370,3000084,,,,,1,1,2500026070974,SC7-A05,
2025-09-06,6080041736537,10370,3000084,,,,,1,1,2500063514486,SC7-A05,
2025-09-06,6080041735837,10248,3212337,,,,,1,1,2500020175781,SC7-985,
2025-09-06,6080041735837,10248,3212337,,,,,1,1,2500033804593,SC7-985,
2025-09-06,6080041735653,10510,1800605,,,,,,,2500054155957,SC7-F00,
2025-09-06,6080041735653,10510,1800605,,,,,,,2500049841070,SC7-F00,
2025-09-06,6080041734816,10039,2910635,,,,,,,2500014888406,SC7-E33,
2025-09-06,6080041734793,10229,3227272,,,,,,,2500056969057,SC7-963,
2025-09-06,6080041734090,10311,2912446,,,,,,,2500002143135,SC7-A75,
2025-09-07,6080041733970,10492,2914132,,,,,1,,2500053142507,SC7-I88,
2025-09-06,6080041733376,10401,3222598,,,,,,,2500071339156,SC7-A18,
2025-09-06,6080041733277,10492,3227574,,,,,,,2500032972736,SC7-I88,
2025-09-06,6080041732959,20321,1002931,,,,,,,2500002199903,SC7-H95,
2025-09-06,6080041732416,10405,3215733,,,,,,,2500058961189,SC7-1163,
2025-09-06,6080041732416,10405,3215733,,,,,,,2500016653033,SC7-1163,
2025-09-06,6080041732355,10525,3227086,,,,,1,,2500079587757,SC7-J17,
2025-09-06,6080041732331,10522,5555555,,,,,1,1,2500063253354,SC7-K08,
2025-09-06,6080041731860,20321,0361053,,,1,,1,1,2500019366282,SC7-H95,
2025-09-06,6080041731822,10398,3228121,,,,,,,2500083176848,SC7-A64,
2025-09-06,6080041731600,10398,3001291,,,,,1,,2500039214921,SC7-J70,
2025-09-06,6080041730887,10344,3229280,,,,,1,1,2500052393665,SC7-880,
2025-09-06,6080041730276,10413,3222552,,,,,,,2500007558460,SC7-768,
2025-09-06,6080041729621,10248,3225025,,,,,1,1,2500014627272,SC7-985,
2025-09-06,6080041728914,10437,3215266,,,,,,,2500003041331,SC7-E86,
2025-09-06,6080041728532,10510,3002646,,,,,1,1,2500059578294,SC7-E99,
2025-09-06,6080041728532,10510,3002646,,,,,1,1,2500050468532,SC7-E99,
2025-09-06,6080041728075,20310,0500486,,,,,,,2500062995248,SC7-A59,
2025-09-06,6080041727801,10344,3229280,,,,,1,,2500036037622,SC7-880,
2025-09-06,6080041727054,10297,2911461,,,,,1,1,2500012656502,SC7-E32,
2025-09-06,6080041727023,10410,3228887,,,,,,,2500038629627,SC7-A80,
2025-09-06,6080041726798,10405,3215733,,,,,,,2500069395072,SC7-1163,
2025-09-06,6080041725838,10405,3228298,,,,,,,2500045356653,SC7-1163,
2025-09-06,6080041725746,10525,3228715,,,,,,,2500076523055,SC7-J17,
2025-09-06,6080041725517,10444,3211288,,,,,1,,2500049929778,SC7-936,
2025-09-06,6080041725517,10444,3211288,,,,,1,,2500059810400,SC7-936,
2025-09-06,6080041724794,20242,1005789,,,,,,,2500041393621,SC7-958,
2025-09-07,6080041724787,10314,3229150,,,,,1,1,2500063219794,SC7-A01,
2025-09-06,6080041724305,10377,2061241,,,,,1,,2500082925782,SC7-972,
2025-09-06,6080041724305,10377,2061241,,,,,1,1,2500045415701,SC7-972,
2025-09-06,6080041724305,10377,2061241,,,,,1,,2500025612830,SC7-972,
2025-09-06,6080041724053,10466,3224237,,,,,,,2500008905300,SC7-J71,
2025-09-06,6080041723780,20321,1006566,,,,,1,1,2500028426595,SC7-H95,
2025-09-06,6080041723346,10405,2110514,,,,,,,2500006148198,SC7-A22,
2025-09-06,6080041722752,10449,2063366,,,,,1,,2500082981771,SC7-1262,
2025-09-06,6080041722103,10449,3000551,,,,,1,,2500065220484,SC7-A55,
2025-09-06,6080041722103,10449,3000551,,,,,,,2500065220484,SC7-A55,
2025-09-06,6080041721991,10405,3228298,,,,,,,2500012395210,SC7-1163,
2025-09-06,6080041721359,10510,3002646,,,,,1,1,2500078468149,SC7-E99,
2025-09-06,6080041721199,10522,5555555,,,,,1,1,2500030645106,SC7-K08,
2025-09-06,6080041720581,10449,3000551,,,,,1,,2500028988154,SC7-A55,
2025-09-06,6080041719929,10481,2911892,,,,,,,2500074279022,SC7-I96,
2025-09-06,6080041719912,10410,3228880,,,,,,,2500027112628,SC7-A80,
2025-09-06,6080041719806,10375,2914021,,,,,,,2500048460722,SC7-J18,
2025-09-06,6080041719660,10371,3221360,,,1,,1,,2500057895669,SC7-966,
2025-09-06,6080041719172,10510,1800605,,,,,,,2500009193560,SC7-F00,
2025-09-06,6080041718854,10371,3221360,,,,,,,2500023925093,SC7-966,
2025-09-06,6080041718748,10405,2110514,,,,,,,2500028493092,SC7-A22,
2025-09-06,6080041718533,10355,3222323,,,,,,,2500015162215,SC7-A46,
2025-09-06,6080041718533,10355,3222323,,,,,,,2500069698524,SC7-A46,
2025-09-06,6080041718182,10322,3224507,,,,,,,2500027066204,SC7-971,
2025-09-06,6080041718182,10322,3224507,,,,,,,2500079129896,SC7-971,
2025-09-06,6080041717918,10449,3221701,,,,,1,1,2500005855097,SC7-1262,
2025-09-06,6080041717918,10449,3221701,,,,,,,2500005855097,,
2025-09-06,6080041717918,10449,3221701,,,,,1,1,2500049917485,SC7-1262,
2025-09-06,6080041717710,10517,3223937,,,,,1,,2500076216285,SC7-J58,
2025-09-06,6080041717291,10314,3221323,,,,,,,2500000317095,SC7-A01,
2025-09-07,6080041712982,10299,3217929,,,,,1,,2500013841211,SC7-A71,
2025-09-06,6080041712487,10504,0947421,,,,,1,1,2500064342088,SC7-947,
2025-09-06,6080041712166,20314,0947606,,,,,,,2500071009868,SC7-942,
2025-09-06,6080041711084,10510,3222244,,,,,1,,2500052832607,SC7-F00,
2025-09-07,6080041710636,10390,3225745,,,,,,,2500021762386,SC7-A67,
2025-09-07,6080041710292,20267,0380087,,,,,,,2500038989868,SC7-940,
2025-09-05,6080041708862,10405,3223250,,,,,,,2500033633018,SC7-I92,
2025-09-05,6080041708862,10405,3223250,,,,,,,2500049121004,SC7-I92,
2025-09-05,6080041708862,10405,3223250,,,,,,,2500053984374,SC7-I92,
2025-09-05,6080041707889,10510,3226213,,,,,,,2500018406583,SC7-E99,
2025-09-05,6080041707438,10441,3226744,,,,,1,1,2500058281799,SC7-788,
2025-09-05,6080041706332,10405,3228298,,,,,,,2500074621296,SC7-1163,
2025-09-05,6080041704772,10327,3212094,,,,,1,1,2500073799385,SC7-A10,
2025-09-05,6080041704185,10510,3228172,,,,,,,2500008159697,SC7-E99,
2025-09-05,6080041703379,10405,3204356,,,,,1,1,2500041482875,SC7-I92,
2025-09-05,6080041703379,10405,3204356,,,,,,,2500016164171,SC7-I92,
2025-09-05,6080041702891,10441,3205339,,,,,1,,2500055714870,SC7-788,
2025-09-05,6080041702297,10327,3212094,,,,,,,2500064151024,SC7-928,
2025-09-05,6080041702297,10327,3212094,,,,,,,2500080031669,SC7-928,
2025-09-05,6080041702297,10327,3212094,,,,,,,2500042970227,SC7-928,
2025-09-05,6080041702099,10406,2091084,,,,,1,1,2500074358383,SC7-J73,
2025-09-05,6080041699993,10229,3227272,,,,,,,2500073139358,SC7-963,
2025-09-05,6080041699993,10229,3227272,,,,,,,2500054338855,SC7-963,
2025-09-05,6080041699252,20310,0500486,,,,,,,2500060192472,SC7-A59,
2025-09-05,6080041699115,10441,3226744,,,1,,1,1,2500075473115,SC7-788,
2025-09-05,6080041698989,10405,3224981,,,,,1,,2500031296420,SC7-A22,
2025-09-05,6080041697524,20263,1005780,,,,,1,1,2500065541565,SC7-D81,
2025-09-05,6080041696503,10410,2911876,,,,,,,2500032016447,SC7-A80,
2025-09-05,6080041696503,10410,2911876,,,,,,,2500014475651,SC7-A80,
2025-09-05,6080041695605,10232,3223263,,,,,,,2500035056587,SC7-E92,
2025-09-05,6080041695605,10232,3223263,,,,,,,2500035056587,SC7-E92,
2025-09-05,6080041695537,10308,3002864,,,,,1,1,2500029641546,SC7-J06,
2025-09-05,6080041695056,10420,3200817,,,,,,,2500028538823,SC7-787,
2025-09-05,6080041695056,10420,3200817,,,,,,,2500023743949,SC7-787,
2025-09-05,6080041694875,10389,3201509,,,,,1,,2500028311945,SC7-986,
2025-09-05,6080041694745,0344 ,2073392,,,,,1,,2500080051469,SC7-1193,
2025-09-05,6080041694615,10450,3206417,,,,,1,1,2500011672909,SC7-E87,
2025-09-06,6080041689932,10449,3208114,,,,,,,2500037467503,SC7-A55,
2025-09-06,6080041689932,10449,3208114,,,,,,,2500037467503,SC7-A55,
